"","PEHE","PEHE_mean","PEHE_std","MAPE","MAPE_mean","MAPE_std"
"1",0.289479683870968,0.259524401602871,0.0179440576999932,1.27220332625259,1.06176643702155,0.137986722960694
"2",0.256022847242987,NA,NA,0.923625126673354,NA,NA
"3",0.274582334997235,NA,NA,1.01137382699638,NA,NA
"4",0.255808998598316,NA,NA,1.0676999507373,NA,NA
"5",0.270155127045597,NA,NA,1.24401487338893,NA,NA
"6",0.250713804079927,NA,NA,1.14519129985686,NA,NA
"7",0.229174097001192,NA,NA,0.901516500968675,NA,NA
"8",0.269870947632567,NA,NA,1.15441588228673,NA,NA
"9",0.236744674071955,NA,NA,0.896533555955616,NA,NA
"10",0.262691501487971,NA,NA,1.00109002709911,NA,NA
