"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","w_","y_"
"1",-0.800122349995554,0.27871626191767,0.595877699953536,1.34745046835646,1.54893375157857,0.0896893165017621,0.640921727158561,-0.0871920322530528,-0.418196362224458,-0.13886993264265,0.938705056135369,2.49836003935972,1.4310790536711,-0.331355191380428,1.45661527595956,1.03417128365536,-0.482357873108571,0.283919890795655,-0.3810375753067,0.384871596868853,1,4.02831534232859
"2",-1.77290099331136,-0.411974027843258,0.300331776159386,1.04266904233765,0.683083537973929,-0.107450318586376,-0.654345317485743,0.0281622274220752,0.267903781267414,-1.13507484894992,-0.0716669895988635,-1.34228211976725,-1.68700757124765,-0.364447237921971,-0.922473009418342,0.79460699875626,0.0924409410098538,-1.45540006475975,-0.288062454822153,0.665259892405406,0,-1.07059592318973
"3",0.583209262944945,-0.302701059411841,-0.203925738551413,-1.79815389070384,-1.01044037236927,-0.216733501285701,1.55507733262964,-2.13033306279736,-0.386600054883042,-0.421275801899022,-0.468302218991455,-0.690854070242508,-0.722749350226957,-1.0939128667134,1.25479145412097,-0.694189511835364,1.31432441610501,0.0453272507623686,-2.46937683968372,-1.36206509809979,1,-2.48123801211679
"4",-1.04918042490361,-0.651637727620791,-1.0480794133011,0.212089044536153,0.234954519803674,1.25385133179492,-2.09658254782946,-0.356472131702771,-0.0984502307421767,-0.178749360502476,2.01948330265958,-0.567843152142575,0.0976925862569345,-0.871102782618049,-0.948963969256954,1.25796076689304,1.03853975314995,0.494070087325722,-1.00305471035101,-0.60233889113719,1,-2.20378528658847
"5",1.67201461132265,0.248541491361089,-1.67019420769248,-0.929143807180188,0.00279930053876741,-0.468543946241608,0.309752537476862,-0.403441084772264,0.0202293029475092,1.19133455439472,0.464607830365467,-1.45412864827188,-0.39612508218121,0.291714599875433,0.126271873426586,-0.14182899341206,-0.163341880749213,0.438158715915929,-0.390237255341756,-2.00988446190865,0,-2.31519206867544
"6",1.52934860381747,-0.443458138338942,-0.57683326465623,-0.768043240365891,-0.0885378206520887,0.016145623986638,0.105847075707091,-0.544643310401357,-0.501313367711946,-0.333445033762932,0.258632332827863,-0.770603555580169,-2.83274349346899,-1.19590199792523,-2.42865199629714,0.368550729345404,-2.21236704240022,-0.295175555942459,-1.75182797759196,0.679681427220187,1,0.518555829850103
"7",0.320673619125561,0.347748197203493,1.18755694636639,1.18427776832413,1.0443757519057,-2.74735153788541,-1.24326630857926,0.0046258289482906,0.953497053978579,-0.527529944914677,-0.742163501515835,0.83644726315432,0.445795222535676,-0.330981717619592,-0.325468752811583,-1.55341676491196,-1.65830637969713,0.292351951459658,-1.43921897107375,-0.409272760817009,1,0.0859587658119856
"8",-0.466361916819996,-1.33076265233763,1.85171885290742,-0.274797818902247,1.42185167201072,0.565857731669526,1.05484925446136,-2.16832977514319,0.0816390261116273,0.490184924925657,-1.53008787810503,-1.52733061473727,-0.34256220505108,-0.619561835349924,0.751231943743069,0.387728817109206,-0.779413066677431,-0.341363720721364,0.336969481397785,-0.5997071450383,1,2.48596574029736
"9",-0.284137374438673,0.0499230910836296,-1.33714233915625,-0.0629637217555747,-1.19068763520218,-0.390697609985657,-1.50182431648061,1.35675071463121,0.430557268496061,-0.00527502702106857,-0.65009579041987,-0.991831866513316,0.487644348910053,0.429265076260765,-0.0367536653292959,0.670508789476455,0.763661696035562,-2.0072287667078,1.22067168457616,-1.10987155439167,1,-2.54450768499529
"10",-0.647025497256305,0.328659342464367,0.548149790478579,0.732263393952043,0.479608094325486,0.416653830054187,0.0485890656129791,0.315480784673796,-0.304395390569118,0.361879390351282,0.471361777517717,1.29277237677407,0.814157978231375,-1.90685974697036,-1.44498101387619,0.720080710744778,0.895237235346459,-0.332522088892622,0.655443852663066,0.54567771519291,0,1.2512470056533
